,CAISO_Demand_MWh,CAISO_VRE_MWh,Hour,Month,Time_Elapsed,delta_VRE,delta_Demand,delta_CO2,delta_SO2,delta_NOx
2022-07-21 15:00:00,35600,2841.330966,15,7,4839,-68.90628199999992,1786.0,136904.63816012535,-7.065754521774437,-34.62259110767559
2022-07-21 16:00:00,37332,2834.083754,16,7,4840,-7.247211999999763,1732.0,99369.42321820743,-9.880092892950273,216.8906513946613
2022-07-21 17:00:00,38523,2898.714104,17,7,4841,64.63034999999991,1191.0,609142.5487167379,-15.71528519160384,-141.32740852458767
2022-07-21 18:00:00,39258,2799.894248,18,7,4842,-98.81985600000007,735.0,657164.105959407,4.7342686906891345,-1.9550584536223141
2022-07-21 19:00:00,39113,2062.921482,19,7,4843,-736.9727659999999,-145.0,-323936.71165646706,-0.10683246892386933,-44.60962954225636
2022-07-21 20:00:00,38088,1151.541596,20,7,4844,-911.3798860000002,-1025.0,-571027.324127757,-3.1135983329348846,-75.64926421498126
2022-07-21 21:00:00,36883,896.853464,21,7,4845,-254.688132,-1205.0,-949781.3420421118,-9.707417108991848,-77.54057358398978
2022-07-21 22:00:00,35099,903.57863,22,7,4846,6.725165999999945,-1784.0,-797564.2669780524,-13.34738929196628,-43.030495822131115
2022-07-21 23:00:00,32382,882.224258,23,7,4847,-21.354372000000012,-2717.0,-598928.244769203,-1.6882348884071945,-17.00463760634193
2022-07-22 00:00:00,29784,893.7880779999999,0,7,4848,11.563819999999964,-2598.0,-368897.77457581926,-25.164362807016786,-52.43581976353238
2022-07-22 01:00:00,27916,879.2180940000001,1,7,4849,-14.569983999999863,-1868.0,-470618.75765713584,-16.41701274964292,-67.53867749554729
2022-07-22 02:00:00,26579,850.88827,2,7,4850,-28.32982400000003,-1337.0,-254100.85770258168,-6.602390240690568,-27.672219205387194
2022-07-22 03:00:00,25551,843.209822,3,7,4851,-7.678448000000003,-1028.0,63370.572435222566,0.7145972616100664,52.57017008485309
2022-07-22 04:00:00,24939,834.5042460000001,4,7,4852,-8.705575999999951,-612.0,268921.9542229492,22.21790381957335,33.7125407568023
2022-07-22 05:00:00,24923,828.19043,5,7,4853,-6.313816000000088,-16.0,186014.43484093528,42.018480524441216,67.27144206293315
2022-07-22 06:00:00,25610,829.553866,6,7,4854,1.3634359999999788,687.0,-225908.36796578392,10.626745690837652,34.11897430192522
2022-07-22 07:00:00,26746,1032.489458,7,7,4855,202.93559200000004,1136.0,12097.296809630934,40.03362852964753,145.1718628684343
2022-07-22 08:00:00,28483,1908.277746,8,7,4856,875.788288,1737.0,192037.25952195842,42.11777156684789,7.320760612269623
2022-07-22 09:00:00,29778,2538.311088,9,7,4857,630.033342,1295.0,-39620.59586280817,-19.65109160655672,-41.24743560208731
2022-07-22 10:00:00,29749,2892.331312,10,7,4858,354.02022399999987,-29.0,314847.96610427136,-1.6877990013663862,2.3533169505899423
2022-07-22 11:00:00,29831,2974.79929,11,7,4859,82.46797800000013,82.0,415100.63941717194,-12.710650270188154,96.96960758328976
2022-07-22 12:00:00,30586,3033.4844860000003,12,7,4860,58.68519600000036,755.0,325670.7035795003,16.9272577037587,-16.976600226380015
2022-07-22 13:00:00,31270,3034.561146,13,7,4861,1.0766599999997197,684.0,558890.0791993234,0.47523687406291515,231.16611334004256
2022-07-22 14:00:00,32521,3082.543182,14,7,4862,47.98203599999988,1251.0,279670.61632172577,-2.7370947409940243,-175.22015032640593
2022-07-22 15:00:00,34304,3103.46788,15,7,4863,20.924698000000262,1783.0,152789.27093948144,-19.757360614930576,-57.83521317694078
2022-07-22 16:00:00,35990,2995.647462,16,7,4864,-107.82041800000025,1686.0,103145.99701105244,-6.553169831180611,-13.632899155225914
2022-07-22 17:00:00,37430,2895.133396,17,7,4865,-100.51406599999973,1440.0,62983.604739567265,-48.398311604018815,-79.55723228193051
2022-07-22 18:00:00,38317,2645.929092,18,7,4866,-249.20430400000032,887.0,404795.65963328537,-2.2120271372027815,-35.415248902070175
2022-07-22 19:00:00,38210,1966.147706,19,7,4867,-679.7813859999999,-107.0,-107367.85274386592,-10.040988360944738,-34.0386118176005
2022-07-22 20:00:00,37165,1084.696528,20,7,4868,-881.451178,-1045.0,-391255.7041232567,16.024849120740754,4.242093762012871
2022-07-22 21:00:00,35834,869.273588,21,7,4869,-215.42293999999993,-1331.0,-678379.0650915792,-7.879839908150188,-35.73439019396909
2022-07-22 22:00:00,34154,866.7381320000001,22,7,4870,-2.5354559999999537,-1680.0,-795337.8682739795,0.7574055092735108,-32.69920586489911
2022-07-22 23:00:00,31759,843.989804,23,7,4871,-22.748328000000015,-2395.0,-331902.8718406125,-20.400764602826257,-19.72150567462279
2022-07-23 00:00:00,29488,825.461664,0,7,4872,-18.528140000000008,-2271.0,-444723.18224913534,-12.508403092937343,-43.708397439059354
2022-07-23 01:00:00,27745,775.310262,1,7,4873,-50.151402000000076,-1743.0,-137215.25218020938,30.856496753040247,48.19409071667428
2022-07-23 02:00:00,26259,768.164832,2,7,4874,-7.145429999999919,-1486.0,-88577.07968741143,13.806527490901502,-1.5760679946560003
2022-07-23 03:00:00,25242,792.143746,3,7,4875,23.978913999999918,-1017.0,-88437.98326734733,2.2518248773357357,14.636846500451782
2022-07-23 04:00:00,24504,803.233908,4,7,4876,11.090162000000078,-738.0,344433.2497828398,56.27062211165671,158.53692742471674
2022-07-23 05:00:00,24257,794.2840759999999,5,7,4877,-8.949832000000129,-247.0,-157522.05199851235,18.48957188087772,30.49976976752714
2022-07-23 06:00:00,24309,780.303232,6,7,4878,-13.980843999999934,52.0,-471493.30161861936,29.05259819258785,22.237776839836442
2022-07-23 07:00:00,24599,895.7650660000002,7,7,4879,115.46183400000018,290.0,-151604.1582938484,-2.3650163898713856,-68.04709795764131
2022-07-23 08:00:00,25475,1492.281946,8,7,4880,596.5168799999999,876.0,118294.42077928688,30.371742376476362,34.63639654093049
2022-07-23 09:00:00,26142,1960.229236,9,7,4881,467.94728999999984,667.0,-3457.706728436053,-6.42752047046082,34.624495543454714
2022-07-23 10:00:00,26053,2153.222168,10,7,4882,192.99293199999988,-89.0,105357.02963557327,-3.2218635077037447,75.44388806538211
2022-07-23 11:00:00,25902,2400.9638640000003,11,7,4883,247.7416960000005,-151.0,429715.1361224996,7.475430874440406,58.81774194770696
2022-07-23 12:00:00,26232,2462.297452,12,7,4884,61.33358799999951,330.0,630816.0058695483,27.133257532429127,17.032920577665095
2022-07-23 13:00:00,26927,2558.766368,13,7,4885,96.46891600000026,695.0,460909.0647073211,20.96215891763211,68.69211035066905
2022-07-23 14:00:00,28350,2618.910882,14,7,4886,60.14451400000007,1423.0,324878.00862120464,-19.39052331262917,-17.443336621020194
2022-07-23 15:00:00,29869,2715.2659,15,7,4887,96.35501799999975,1519.0,358630.1930851741,-15.29578814619083,-18.79506410873728
2022-07-23 16:00:00,31750,2716.247938,16,7,4888,0.9820380000001023,1881.0,135438.43664978072,-67.7980890604577,-53.403127078355965
2022-07-23 17:00:00,33566,2620.26972,17,7,4889,-95.9782180000002,1816.0,507500.3786418792,-36.163100146915525,-29.41331910760175
2022-07-23 18:00:00,34751,2356.0597540000003,18,7,4890,-264.20996599999944,1185.0,1061.9567177239805,-45.15661133109384,-129.32414371984112
2022-07-23 19:00:00,35028,1652.722318,19,7,4891,-703.3374360000003,277.0,-21887.576223621145,5.666905930926703,-22.875845079760097
2022-07-23 20:00:00,34340,794.51294,20,7,4892,-858.2093780000001,-688.0,-427728.05703075323,9.482033312236183,-56.815487948676605
2022-07-23 21:00:00,33414,620.096646,21,7,4893,-174.416294,-926.0,-707585.6843110798,-27.840122377685518,-81.3141740152866
2022-07-23 22:00:00,32047,649.66202,22,7,4894,29.56537400000002,-1367.0,-500368.0253179837,-12.312783517038838,-31.82291452092602
2022-07-23 23:00:00,29951,659.435838,23,7,4895,9.773818000000006,-2096.0,104546.01235247916,10.666669536270646,19.519285261678988
2022-07-24 00:00:00,27966,628.955544,0,7,4896,-30.480293999999958,-1985.0,-410249.28708348563,6.926736063544794,-18.171107342031235
2022-07-24 01:00:00,26536,614.875454,1,7,4897,-14.080090000000041,-1430.0,-398625.1236513173,13.219256734225539,22.56059431464797
2022-07-24 02:00:00,25350,555.9632859999999,2,7,4898,-58.912168000000065,-1186.0,-64801.96450303309,22.084298012938774,53.70853587974187
2022-07-24 03:00:00,24361,509.83723,3,7,4899,-46.12605599999995,-989.0,57309.54642052902,4.96429001799288,75.24652755660088
2022-07-24 04:00:00,23709,520.59717,4,7,4900,10.759940000000029,-652.0,441901.75687320065,71.32341077734836,135.03014427444134
2022-07-24 05:00:00,23267,484.80645,5,7,4901,-35.79072000000002,-442.0,281921.1817159653,57.32863609695485,91.69767554977852
2022-07-24 06:00:00,23080,392.799796,6,7,4902,-92.00665399999997,-187.0,-531363.657580609,9.885895778237511,30.115953808226664
2022-07-24 07:00:00,23262,483.83168,7,7,4903,91.03188399999999,182.0,-431858.5990713099,12.077657172337808,-58.60565931736903
2022-07-24 08:00:00,24378,1271.927686,8,7,4904,788.096006,1116.0,-222299.61936139083,-44.28660045347925,-62.6097776357592
2022-07-24 09:00:00,25130,1884.982226,9,7,4905,613.0545400000001,752.0,79983.30218676152,11.917340056764374,67.2367001271399
2022-07-24 10:00:00,25223,2140.3573000000006,10,7,4906,255.3750740000005,93.0,333067.5376370265,16.337350084895377,105.80113301504741
2022-07-24 11:00:00,24876,2329.663258,11,7,4907,189.30595799999946,-347.0,339649.85016878136,41.711211723770134,63.260287130521874
2022-07-24 12:00:00,25146,2439.93101,12,7,4908,110.26775199999975,270.0,552148.8765737251,-9.54002807049119,68.31162287965788
2022-07-24 13:00:00,26193,2437.67878,13,7,4909,-2.2522299999995994,1047.0,579013.3140335297,-41.46150072833018,-17.98186052645019
2022-07-24 14:00:00,27850,2443.075692,14,7,4910,5.396911999999702,1657.0,68433.26342291478,-39.941125665239554,-6.1569178171096155
2022-07-24 15:00:00,29565,2417.168822,15,7,4911,-25.9068699999998,1715.0,180411.98960892297,-34.46534465362595,-96.5172319885329
2022-07-24 16:00:00,31318,2444.400978,16,7,4912,27.232156000000032,1753.0,271013.12844628,-38.82792596629628,-187.51702422512437
2022-07-24 17:00:00,33071,2328.75443,17,7,4913,-115.64654800000017,1753.0,667507.289889209,5.0912348754920345,82.5338229218662
2022-07-24 18:00:00,34494,2130.28664,18,7,4914,-198.46779000000015,1423.0,-271980.7149620475,-49.28607711898147,-214.70385163703713
2022-07-24 19:00:00,35061,1427.991524,19,7,4915,-702.2951159999998,567.0,26838.81931233965,-4.647877113870976,9.439500576688829
2022-07-24 20:00:00,34543,692.37239,20,7,4916,-735.619134,-518.0,79038.2158357529,14.292987353962047,8.602418940841062
2022-07-24 21:00:00,33603,615.405252,21,7,4917,-76.96713799999998,-940.0,-522502.8571888497,17.42306726572579,-3.8958114179762333
2022-07-24 22:00:00,32136,631.9855319999999,22,7,4918,16.580279999999902,-1467.0,-607808.8048192896,-0.25043644996921444,-31.240293306024114
2022-07-24 23:00:00,29951,620.004728,23,7,4919,-11.980803999999921,-2185.0,-166199.33932051435,5.915787494740499,23.067229549644935
2022-07-25 00:00:00,27825,584.393554,0,7,4920,-35.611174000000005,-2126.0,-206559.9323477624,9.190057861347725,19.726214132159612
2022-07-25 01:00:00,26210,503.590828,1,7,4921,-80.802726,-1615.0,53413.6587385172,19.36960314508829,24.343819080474645
2022-07-25 02:00:00,25052,487.754382,2,7,4922,-15.836445999999967,-1158.0,194550.59165215492,71.73619442241832,146.8699413842744
2022-07-25 03:00:00,24482,435.94138,3,7,4923,-51.81300200000004,-570.0,473942.1609006701,48.556892325620595,169.7312842543506
2022-07-25 04:00:00,24088,379.806586,4,7,4924,-56.134794,-394.0,464431.28908008616,46.773277852703586,59.137144937293215
2022-07-25 05:00:00,24368,387.16466,5,7,4925,7.358074000000045,280.0,427863.0762133738,-2.01018364848494,33.5742488548442
2022-07-25 06:00:00,25255,369.945372,6,7,4926,-17.219288000000006,887.0,-75391.63425662834,14.432355140041807,47.025338697238794
2022-07-25 07:00:00,26567,499.417144,7,7,4927,129.471772,1312.0,-253048.0081589138,-26.070430804471243,-85.12481587571381
2022-07-25 08:00:00,27960,1236.157072,8,7,4928,736.739928,1393.0,-305856.94529724866,-4.885993326208904,-61.39450335492961
2022-07-25 09:00:00,29088,1830.090556,9,7,4929,593.9334840000001,1128.0,-119980.39036325272,45.6189994265859,-12.95028310590476
2022-07-25 10:00:00,29213,2152.872576,10,7,4930,322.7820200000001,125.0,142415.0056681838,2.688346361189815,-12.313225599481598
2022-07-25 11:00:00,29374,2386.0949680000003,11,7,4931,233.22239200000013,161.0,327709.05269837007,-76.34601123586026,-29.606595617205016
2022-07-25 12:00:00,29810,2504.632022,12,7,4932,118.53705399999944,436.0,668515.8903399836,-5.946999671056915,166.78272435433746
2022-07-25 13:00:00,30794,2507.310526,13,7,4933,2.67850400000043,984.0,502406.1960364962,-3.765898016767437,-10.172761294096858
2022-07-25 14:00:00,32154,2492.026114,14,7,4934,-15.28441200000043,1360.0,-76152.19393250812,-55.81780574249538,-147.13469901850226
2022-07-25 15:00:00,33366,2431.531818,15,7,4935,-60.49429599999985,1212.0,-38880.39490590431,-28.603785632645838,37.25348729789346
2022-07-25 16:00:00,34722,2378.523838,16,7,4936,-53.00797999999986,1356.0,212295.09831749927,-30.839636079160556,-154.4323177446414
2022-07-25 17:00:00,35944,2209.99564,17,7,4937,-168.52819799999997,1222.0,158944.14092655573,10.611290049963742,-29.64218390314602
2022-07-25 18:00:00,37126,1889.033896,18,7,4938,-320.9617440000002,1182.0,137523.74959568866,-8.89242668034072,-20.69650144008915
2022-07-25 19:00:00,37306,1303.610538,19,7,4939,-585.423358,180.0,-378850.66692581493,-30.175946524115346,-97.22672452406505
2022-07-25 20:00:00,36404,592.439666,20,7,4940,-711.1708719999999,-902.0,-397610.5272625284,-11.638689464308868,28.167307327021035
2022-07-25 21:00:00,35348,469.6515560000001,21,7,4941,-122.7881099999999,-1056.0,-703035.6241821917,-5.355055485193304,-89.48198322809367
2022-07-25 22:00:00,33928,494.7894,22,7,4942,25.137843999999916,-1420.0,-573836.95336043,1.9770134635041074,-1.04029387731498
2022-07-25 23:00:00,31827,481.2484940000001,23,7,4943,-13.540905999999893,-2101.0,-143470.23681951873,6.318274299123715,12.715631338631965
2022-07-26 00:00:00,29271,406.02719,0,7,4944,-75.22130400000009,-2556.0,-129309.4228608869,28.370291598961614,25.78724152993584
2022-07-26 01:00:00,27429,361.579662,1,7,4945,-44.447528000000034,-1842.0,39237.55813309364,18.333264312147662,46.41806842978883
2022-07-26 02:00:00,26391,329.84198200000003,2,7,4946,-31.737679999999955,-1038.0,104476.4156437125,10.750986257367913,52.19529824279505
2022-07-26 03:00:00,25660,325.725064,3,7,4947,-4.116918000000055,-731.0,435813.80790925864,39.623935177761126,157.85459251579437
2022-07-26 04:00:00,25415,316.67596799999995,4,7,4948,-9.04909600000002,-245.0,455711.36678118445,48.38330212722116,51.85468939087832
2022-07-26 05:00:00,25207,295.939712,5,7,4949,-20.73625599999997,-208.0,366184.72122768406,47.31144831655098,122.7822583465869
2022-07-26 06:00:00,25974,254.892852,6,7,4950,-41.04685999999998,767.0,-270421.0234121159,11.56174063033535,25.71722489022227
2022-07-26 07:00:00,27095,415.078302,7,7,4951,160.18545,1121.0,-285616.8500311021,-12.165898513001707,-30.117469012141896
2022-07-26 08:00:00,28490,1121.220636,8,7,4952,706.142334,1395.0,-435672.5596792437,4.587830877376405,-37.946147106110175
2022-07-26 09:00:00,29373,1796.3815559999998,9,7,4953,675.1609199999998,883.0,2136.316299633123,12.396478005144104,8.650118284706423
2022-07-26 10:00:00,29549,2150.012452,10,7,4954,353.6308960000001,176.0,113925.57452234067,8.904890891076775,52.37865156448174
2022-07-26 11:00:00,29617,2358.428678,11,7,4955,208.41622600000028,68.0,381340.4252778003,-10.518655194189932,4.5814252137562335
2022-07-26 12:00:00,30238,2555.717884,12,7,4956,197.28920599999992,621.0,483807.6456790175,-5.947566633957251,-0.5562468303669448
2022-07-26 13:00:00,31180,2538.7831680000004,13,7,4957,-16.934715999999753,942.0,347490.9930633018,-37.253844125165074,22.423701152565854
2022-07-26 14:00:00,32270,2472.769832,14,7,4958,-66.01333600000044,1090.0,68202.57779320143,-42.36200517886812,-113.09048477948215
2022-07-26 15:00:00,33857,2465.652582,15,7,4959,-7.117249999999785,1587.0,133867.11537080165,23.389402014926816,226.81181590175458
2022-07-26 16:00:00,35434,2553.96277,16,7,4960,88.31018799999993,1577.0,76393.54529404733,-37.7919559074258,-244.15058995918116
2022-07-26 17:00:00,36803,2507.58069,17,7,4961,-46.382080000000315,1369.0,246581.36544988677,-24.03657354786452,-88.23899407653471
2022-07-26 18:00:00,37700,2257.02509,18,7,4962,-250.55559999999969,897.0,87419.45313301776,-8.380620862770513,-57.02644079480615
2022-07-26 19:00:00,37644,1580.578228,19,7,4963,-676.446862,-56.0,-328940.1406885432,-22.326915041012967,-62.30338847847008
2022-07-26 20:00:00,36744,803.14319,20,7,4964,-777.4350380000001,-900.0,-383486.8143533459,10.70104504907789,-36.62317776225336
2022-07-26 21:00:00,35577,668.950342,21,7,4965,-134.19284800000003,-1167.0,-693656.6738252314,-35.160273716343966,-54.938587524034915
2022-07-26 22:00:00,33962,701.3570980000001,22,7,4966,32.40675600000009,-1615.0,-634099.5933704125,1.6487406938726963,5.1429018748048065
2022-07-26 23:00:00,31707,739.601256,23,7,4967,38.24415799999997,-2255.0,-63872.054965983145,31.93758232513551,10.464877513945908
2022-07-27 00:00:00,29416,733.56189,0,7,4968,-6.039366000000086,-2291.0,-274241.03105725907,14.432093991840787,-28.645248563150062
2022-07-27 01:00:00,27716,713.41278,1,7,4969,-20.14910999999995,-1700.0,-176352.82529221103,17.41102455767802,29.164099157085843
2022-07-27 02:00:00,26418,688.630438,2,7,4970,-24.78234199999997,-1298.0,389106.2023085775,70.10618372672928,144.72252613368585
2022-07-27 03:00:00,25682,612.4464059999999,3,7,4971,-76.18403200000012,-736.0,419423.2600476388,38.20860108521771,158.83835121716606
2022-07-27 04:00:00,25379,616.777048,4,7,4972,4.330642000000125,-303.0,153867.14862462133,1.31876563845816,-35.08647018373256
2022-07-27 05:00:00,25286,632.344314,5,7,4973,15.567266000000018,-93.0,343822.8161645774,28.864458270757837,107.81624138369898
2022-07-27 06:00:00,25762,623.537056,6,7,4974,-8.807258000000047,476.0,-323052.74208315555,-26.230667924854913,-93.43363237471522
2022-07-27 07:00:00,26710,691.05516,7,7,4975,67.518104,948.0,-305341.70073092636,-23.74942895468638,-85.6980804921941
2022-07-27 08:00:00,27856,1174.160196,8,7,4976,483.10503600000004,1146.0,-323253.0950879585,3.486212930923557,-61.69533548034008
2022-07-27 09:00:00,29063,1754.616854,9,7,4977,580.4566580000001,1207.0,-11370.096998440102,7.789163548879685,49.786339415497196
2022-07-27 10:00:00,29547,2194.105746,10,7,4978,439.4888920000001,484.0,212527.66075834818,-23.414589264710173,-46.30591708738825
2022-07-27 11:00:00,29086,2325.205976,11,7,4979,131.10023,-461.0,294878.1761834752,15.127994033957123,51.29711718408271
2022-07-27 12:00:00,29598,2372.467708,12,7,4980,47.26173199999994,512.0,-23576.287150844,-35.321222169256316,0.1009359625917341
2022-07-27 13:00:00,30911,2508.697154,13,7,4981,136.22944599999983,1313.0,390798.7491039764,-23.857546950710685,69.80225177276304
2022-07-27 14:00:00,32389,2572.746614,14,7,4982,64.04946000000018,1478.0,107010.84266647231,-32.3421261790719,-19.792096014111053
2022-07-27 15:00:00,33853,2734.920836,15,7,4983,162.17422199999965,1464.0,142928.8821204966,-30.84980264833993,11.788152606168751
2022-07-27 16:00:00,35383,2764.614252,16,7,4984,29.69341600000007,1530.0,17803.777771727182,-22.495990901739475,-198.4140535415978
2022-07-27 17:00:00,36706,2633.088492,17,7,4985,-131.52576,1323.0,346538.35643763,9.485060259180642,22.35588090114743
2022-07-27 18:00:00,37748,2366.364866,18,7,4986,-266.72362599999997,1042.0,66331.0294801509,-1.9833449634575402,-52.79675571284213
2022-07-27 19:00:00,37691,1657.99672,19,7,4987,-708.3681459999998,-57.0,-279152.8373178998,-30.757160829490743,-52.52179831761384
2022-07-27 20:00:00,36714,1012.66947,20,7,4988,-645.32725,-977.0,-254342.95886235684,-3.9789702990090916,-15.92768886654062
2022-07-27 21:00:00,35707,866.9590179999999,21,7,4989,-145.71045200000015,-1007.0,-311190.6884576902,23.41329284833583,21.107523046570236
2022-07-27 22:00:00,34059,859.2972960000001,22,7,4990,-7.661721999999827,-1648.0,-721545.6549619306,-6.184838667666412,-7.435915310901464
2022-07-27 23:00:00,31588,821.1303019999999,23,7,4991,-38.16699400000016,-2471.0,26459.55654021725,40.124212503441214,60.939727971799016
2022-07-28 00:00:00,29188,801.29425,0,7,4992,-19.83605199999988,-2400.0,-79763.51479807403,17.345123000116956,5.16589829193606
2022-07-28 01:00:00,27583,780.446194,1,7,4993,-20.848056000000042,-1605.0,105079.46007031109,32.17427016255158,55.35605821486308
2022-07-28 02:00:00,26669,778.861686,2,7,4994,-1.584508000000028,-914.0,223209.60656257346,47.34827863986686,107.39633818049606
2022-07-28 03:00:00,26009,765.1114660000001,3,7,4995,-13.7502199999999,-660.0,323225.44805108756,38.184318063169826,164.96194773419404
2022-07-28 04:00:00,25292,728.19526,4,7,4996,-36.9162060000001,-717.0,362158.0207457086,18.69627733915047,32.09213972438272
2022-07-28 05:00:00,25128,690.714976,5,7,4997,-37.48028399999998,-164.0,-25226.022627563216,-1.6010644939031522,-67.0349367863555
2022-07-28 06:00:00,25909,704.479136,6,7,4998,13.76416000000006,781.0,-161906.72103909682,9.40252854504297,-46.748808558237215
2022-07-28 07:00:00,26975,794.315562,7,7,4999,89.83642599999996,1066.0,-249257.6303699026,-22.24471600558354,-87.27478268143625
2022-07-28 08:00:00,28323,1234.29412,8,7,5000,439.978558,1348.0,-346313.828298321,24.992421508043094,-102.87693149315328
2022-07-28 09:00:00,28912,1701.64406,9,7,5001,467.34994000000006,589.0,-86071.10632253718,-47.65183279888089,12.640366445082805
2022-07-28 10:00:00,29012,1971.45133,10,7,5002,269.80727,100.0,164021.16608245298,-10.504279200011581,25.649474999992663
2022-07-28 11:00:00,29186,2008.086042,11,7,5003,36.63471199999981,174.0,221733.27801285218,-25.84836830300128,66.81412266601433
2022-07-28 12:00:00,29902,2009.784754,12,7,5004,1.6987120000001141,716.0,160626.95163195673,-51.1989254147164,-93.52566530470665
2022-07-28 13:00:00,30993,2043.84037,13,7,5005,34.05561599999987,1091.0,408707.9721603701,-11.82726644710337,64.75607840797727
2022-07-28 14:00:00,32804,2308.7919420000003,14,7,5006,264.9515720000004,1811.0,180784.9346890254,-29.802964448462745,-72.23351157645834
2022-07-28 15:00:00,34168,2287.79161,15,7,5007,-21.00033200000007,1364.0,-27005.231669820845,-31.373701870566634,-13.36530848232826
2022-07-28 16:00:00,35607,2250.114124,16,7,5008,-37.677486000000044,1439.0,227302.8332449915,-33.51489483228073,152.2151555070667
2022-07-28 17:00:00,36909,2380.736846,17,7,5009,130.6227219999996,1302.0,219663.18352435157,3.247248957776577,-234.41580225142604
2022-07-28 18:00:00,37580,2223.930804,18,7,5010,-156.8060419999997,671.0,267504.9949276438,25.682430681269267,55.025369964605716
2022-07-28 19:00:00,37527,1622.606272,19,7,5011,-601.3245320000001,-53.0,86604.0223797923,23.505850149218844,31.225634305470862
2022-07-28 20:00:00,36660,893.226188,20,7,5012,-729.380084,-867.0,-51440.12694759201,25.784088319485136,72.84197533840995
2022-07-28 21:00:00,35704,751.2274359999999,21,7,5013,-141.99875200000008,-956.0,-645242.8150017941,-7.9371164732262685,-114.69819301085477
2022-07-28 22:00:00,34186,693.370164,22,7,5014,-57.85727199999985,-1518.0,-585230.6561977435,5.1751032670254915,-29.894208747600032
2022-07-28 23:00:00,31952,688.3965860000001,23,7,5015,-4.973577999999975,-2234.0,-305294.6124874372,-4.635183268218043,7.561021093640875
2022-07-29 00:00:00,29716,732.136716,0,7,5016,43.74012999999991,-2236.0,-192890.27300070506,27.569310847865182,5.266065143845822
2022-07-29 01:00:00,28046,768.060656,1,7,5017,35.923940000000016,-1670.0,-46455.31039894186,29.347542643664156,35.48647922499708
2022-07-29 02:00:00,26849,722.89967,2,7,5018,-45.16098599999998,-1197.0,258757.77240803,7.67038218878082,59.33620385278152
2022-07-29 03:00:00,26064,615.51528,3,7,5019,-107.38439000000005,-785.0,376007.06013819575,26.164792358791715,124.37295087948348
2022-07-29 04:00:00,25596,507.460106,4,7,5020,-108.05517399999997,-468.0,432727.1727145808,46.05856414605438,107.6413591286921
2022-07-29 05:00:00,25480,397.858338,5,7,5021,-109.60176799999999,-116.0,454947.0006804755,46.136161604736,104.72010222970493
2022-07-29 06:00:00,25928,298.18665,6,7,5022,-99.67168800000002,448.0,-352680.6628895439,-21.790519208315402,-115.02559198071992
2022-07-29 07:00:00,27047,378.10838,7,7,5023,79.92173000000003,1119.0,-583989.6045860015,-0.3056083017866058,-72.92319983268442
2022-07-29 08:00:00,28886,1006.322936,8,7,5024,628.214556,1839.0,-205216.83360059094,29.645084785692916,-0.8180597360917545
2022-07-29 09:00:00,29600,1630.676818,9,7,5025,624.3538819999999,714.0,95552.63650855236,-24.95339266489043,-6.246112733249447
2022-07-29 10:00:00,29869,1902.907422,10,7,5026,272.2306040000001,269.0,205672.50994030852,18.67342200138654,39.140669753714064
2022-07-29 11:00:00,30472,2056.000536,11,7,5027,153.093114,603.0,202643.8401605254,-41.41820568496263,-88.69219283748555
2022-07-29 12:00:00,31307,2204.962824,12,7,5028,148.96228800000017,835.0,392831.42253820226,-19.804262910870307,80.24699846021508
2022-07-29 13:00:00,32728,2382.8373380000003,13,7,5029,177.8745140000001,1421.0,289042.18464136124,-24.956178601241447,-63.09179178266197
2022-07-29 14:00:00,33741,2418.210956,14,7,5030,35.373617999999624,1013.0,42869.82991343271,-57.868963649345346,68.03551158702419
2022-07-29 15:00:00,34870,2398.342862,15,7,5031,-19.868093999999928,1129.0,187985.94197095837,-6.567785482719444,19.14315264665163
2022-07-29 16:00:00,36252,2411.4944320000004,16,7,5032,13.151570000000447,1382.0,-141306.6096713096,-41.259168951833345,-123.88726266113895
2022-07-29 17:00:00,37361,2289.201366,17,7,5033,-122.29306600000064,1109.0,48251.94320351444,-20.212574369649616,31.05344192053815
2022-07-29 18:00:00,37841,2112.321282,18,7,5034,-176.8800839999999,480.0,25538.570218870416,-15.24492543596665,-81.08710138307708
2022-07-29 19:00:00,37467,1365.612262,19,7,5035,-746.7090199999998,-374.0,-189180.33343544696,16.68163819348922,-71.81184781336378
2022-07-29 20:00:00,36432,622.890222,20,7,5036,-742.7220400000001,-1035.0,-323346.46675386745,-0.10388041108083712,-34.13554451404559
2022-07-29 21:00:00,35453,574.44492,21,7,5037,-48.44530199999997,-979.0,-395366.86265698913,-0.31176461185003745,-41.978871814311674
2022-07-29 22:00:00,33902,600.978294,22,7,5038,26.53337399999998,-1551.0,-495445.7403562628,15.48665494381467,-23.081774802230598
2022-07-29 23:00:00,31817,482.789062,23,7,5039,-118.189232,-2085.0,-227537.9477336025,-4.429880988620766,-24.046753518467767
2022-07-30 00:00:00,29556,424.072746,0,7,5040,-58.716316000000006,-2261.0,-240220.87374034617,-16.99333654112175,-56.971002222314155
2022-07-30 01:00:00,27940,329.235188,1,7,5041,-94.837558,-1616.0,-50317.492809443735,36.37407800856903,95.91420536998862
2022-07-30 02:00:00,26658,275.060804,2,7,5042,-54.174383999999975,-1282.0,146792.828111968,48.132244111481526,100.8915237920753
2022-07-30 03:00:00,25685,251.046868,3,7,5043,-24.01393600000003,-973.0,471062.5883319853,46.90662401279292,193.5314986101223
